merchant_id,business_age_days,merchant_category,merchant_category_name,city,city_tier,has_soundbox,qr_active,gst_registered,is_ghost,is_default,loan_history_count,prev_defaults,bsi_score,revenue_cv,transaction_entropy,settlement_regularity,active_days_ratio,avg_daily_revenue,revenue_trend_slope,device_session_entropy,location_variance,temporal_pattern_score,login_hour_entropy,transaction_velocity,unique_device_count,ip_change_frequency,weekend_activity_ratio,gnn_risk_score,neighbor_avg_default_rate,network_centrality,high_risk_neighbor_count,anomaly_score
M002584,471,7,Education/Tuition,Ahmedabad,2,1,1,1,0,0,0,0,0.7855,0.5019,4.4452,0.9444,1.0,1943.56,2.3735,0.8145,0.7104,0.9504,0.6356,1.877,2,0.1326,0.1137,0.1271,0.0,0.0009,0,0.7014
M002585,1112,2,Medical/Pharmacy,Surat,2,0,1,0,0,0,1,0,0.7692,0.5416,4.4424,0.9333,1.0,2709.45,-14.3016,0.8423,0.8761,0.6918,0.2767,3.3257,3,0.5272,0.3806,0.1551,0.0,0.0004,0,0.6541
M002586,1463,2,Medical/Pharmacy,Delhi,1,1,1,0,0,0,1,0,0.7838,0.4945,4.4476,0.9222,1.0,5776.39,-15.4139,0.8726,0.1304,0.6701,0.4653,1.6703,2,0.336,0.1256,0.6577,0.6,0.0005,3,0.8999
M002587,563,7,Education/Tuition,Lucknow,2,1,1,1,1,0,0,0,0.7561,0.5807,4.454,0.9333,1.0,2084.29,-0.2172,0.4851,0.1825,0.2269,0.5407,2.826,5,1.7666,0.3282,0.031,0.0,0.001,0,0.7223
M002588,394,3,Clothing/Textile,Delhi,1,1,1,1,0,1,1,0,0.7325,0.6363,4.4588,0.9111,1.0,5409.34,-5.2723,0.1854,0.2652,0.6759,0.7013,0.7126,1,0.231,0.4181,0.6892,0.1429,0.0007,1,0.5903
M002589,396,1,Restaurant/Dhaba,Pune,2,0,1,0,0,0,0,0,0.7519,0.5792,4.4486,0.9111,1.0,3334.7,-2.8806,0.51,0.3485,0.661,0.6095,0.8038,1,1.0348,0.2566,0.0259,0.0,0.0,0,0.6946
M002590,1397,1,Restaurant/Dhaba,Indore,3,1,1,0,1,0,0,0,0.7727,0.5393,4.4506,0.9444,1.0,1595.01,0.066,0.5878,0.4792,0.3629,0.811,1.1384,2,1.0596,0.2369,0.106,0.0,0.0013,0,0.6845
M002591,325,0,Kirana/Grocery,Nagpur,3,1,1,0,0,0,1,1,0.7477,0.5798,4.4569,0.8889,1.0,1429.04,-0.992,0.397,0.4929,0.3231,0.2764,5.8254,2,0.1657,0.3163,0.1394,0.0,0.0005,0,0.576
M002592,1394,4,Electronics,Lucknow,2,1,1,1,0,0,1,0,0.8016,0.4689,4.4473,0.9667,1.0,3461.97,-4.7187,0.6804,0.3875,0.7262,0.4915,5.1196,1,3.2092,0.3317,0.1408,0.0,0.0003,0,0.7252
M002593,635,4,Electronics,Ahmedabad,2,1,0,0,0,1,6,0,0.7528,0.5956,4.4471,0.9444,1.0,3731.1,-12.8213,0.086,0.2683,0.6408,0.5162,1.945,1,2.0925,0.1044,0.3796,0.0,0.0004,0,0.5422
M002594,785,0,Kirana/Grocery,Chennai,1,1,0,1,0,1,1,0,0.7239,0.6648,4.4423,0.9222,1.0,6331.37,-24.0624,0.7491,0.2771,0.7544,0.3522,5.8869,2,0.3037,0.4421,0.5599,0.3333,0.0006,2,0.7812
M002595,552,4,Electronics,Varanasi,3,1,1,0,0,0,0,0,0.7822,0.4801,4.45,0.8889,1.0,1898.78,-1.1865,0.6041,0.3431,0.954,0.5356,5.9096,2,0.0834,0.1568,0.0609,0.0,0.0006,0,0.7033
M002596,294,7,Education/Tuition,Bengaluru,1,0,1,1,0,0,3,0,0.7524,0.5647,4.445,0.8889,1.0,3955.18,5.1564,0.8567,0.4977,0.5586,0.2874,4.4625,1,1.0627,0.1622,0.3526,0.25,0.0008,2,0.7666
M002597,1091,5,Transport/Auto,Surat,2,0,1,1,0,0,1,0,0.7699,0.536,4.4617,0.9222,1.0,2287.52,-2.5613,0.4281,0.2894,0.4869,0.6855,5.5517,2,1.0093,0.3914,0.515,0.5,0.0002,1,0.6511
M002598,1184,7,Education/Tuition,Delhi,1,1,1,0,0,0,2,0,0.7701,0.5335,4.4469,0.9222,1.0,3784.59,-3.895,0.6372,0.0663,0.7158,0.6749,6.5856,3,1.7341,0.0381,0.314,0.25,0.0008,2,0.7955
M002599,411,5,Transport/Auto,Mumbai,1,1,1,1,0,1,1,0,0.7477,0.5935,4.4637,0.9111,1.0,4295.27,-11.7096,0.6679,0.4269,0.2742,0.4746,9.1379,2,1.9064,0.5188,0.7108,0.5,0.0008,4,0.6843
M002600,1278,5,Transport/Auto,Lucknow,2,1,1,1,0,0,1,0,0.761,0.5806,4.4624,0.9556,1.0,2104.35,-3.4416,0.7616,0.3519,0.9868,0.6374,8.9939,1,0.1114,0.4595,0.3113,0.4,0.0005,2,0.7451
M002601,1196,6,Services/Salon,Chennai,1,0,1,1,0,0,0,0,0.7611,0.5515,4.438,0.9111,1.0,4843.13,-4.5562,0.7351,0.2929,0.4641,0.6313,5.5069,5,0.9805,0.0521,0.2681,0.1667,0.0006,1,0.7731
M002602,460,6,Services/Salon,Pune,2,1,1,0,0,0,3,0,0.7966,0.4768,4.4475,0.9556,1.0,2456.65,3.7704,0.8076,0.3829,0.0355,0.3308,0.6806,1,0.0326,0.3291,0.4657,0.25,0.0004,1,0.8041
M002603,418,5,Transport/Auto,Delhi,1,1,1,0,0,0,2,0,0.7082,0.7125,4.4624,0.9222,1.0,4610.38,-2.6828,0.5969,0.3054,0.7304,0.5324,3.69,3,2.6191,0.1075,0.1413,0.0,0.0004,0,0.725
M002604,83,3,Clothing/Textile,Hyderabad,1,1,1,0,0,1,2,0,0.6159,0.9994,4.4475,0.9667,1.0,6162.93,-14.0344,0.0789,0.0873,0.7248,0.7564,0.0766,2,3.0208,0.5855,0.399,0.0,0.0009,0,0.6049
M002605,53,1,Restaurant/Dhaba,Ahmedabad,2,1,1,0,0,0,1,1,0.6399,0.8944,4.4579,0.9,1.0,4158.25,17.4553,0.7353,0.2335,0.3708,0.7789,4.5019,1,1.73,0.494,0.0609,0.0,0.0002,0,0.7971
M002606,424,0,Kirana/Grocery,Bengaluru,1,1,1,1,0,0,3,0,0.7767,0.5287,4.4563,0.9444,1.0,6177.29,-3.762,0.9059,0.311,0.6256,0.3814,1.0198,2,2.2296,0.1929,0.1649,0.125,0.0008,1,0.8629
M002607,662,7,Education/Tuition,Delhi,1,1,1,0,0,0,1,1,0.7449,0.6131,4.4552,0.9333,1.0,3886.51,4.4571,0.7227,0.0693,0.794,0.683,3.1776,2,0.6983,0.1841,0.0502,0.0,0.0006,0,0.8492
M002608,148,3,Clothing/Textile,Jaipur,2,1,1,0,0,0,0,0,0.753,0.5937,4.4381,0.9444,1.0,2528.52,1.9642,0.7817,0.2945,0.7087,0.5727,1.954,1,0.3402,0.3227,0.4376,0.3333,0.0006,2,0.8126
M002609,1012,5,Transport/Auto,Chennai,1,0,1,0,0,0,2,0,0.773,0.5501,4.4453,0.9667,1.0,4555.57,-0.085,0.7949,0.5236,0.6274,0.5506,0.6415,2,0.2951,0.4844,0.4371,0.2,0.001,2,0.757
M002610,1238,0,Kirana/Grocery,Nagpur,3,0,1,1,0,0,2,1,0.7575,0.5714,4.4614,0.9222,1.0,1734.87,-6.0606,0.5646,0.1644,0.6703,0.2697,6.8345,2,2.1854,0.1489,0.2612,0.1429,0.0007,1,0.7355
M002611,221,1,Restaurant/Dhaba,Hyderabad,1,1,1,1,0,0,1,0,0.7673,0.5413,4.4466,0.9222,1.0,6051.64,-23.6318,0.7239,0.4298,0.5943,0.696,3.188,2,0.5297,0.1083,0.1537,0.2,0.0005,1,0.7415
M002612,516,4,Electronics,Mumbai,1,1,1,1,0,0,3,0,0.7735,0.5245,4.4525,0.9222,1.0,7753.34,7.0093,0.6839,0.2494,0.1662,0.3978,0.8843,3,0.3049,0.0859,0.3865,0.2857,0.0007,2,0.7934
M002613,662,3,Clothing/Textile,Jaipur,2,1,1,1,0,0,2,0,0.7638,0.5468,4.4581,0.9111,1.0,2450.25,7.2496,0.8371,0.3995,0.8249,0.5368,7.6776,2,0.1937,0.5771,0.2892,0.0,0.0,0,0.7689
M002614,750,1,Restaurant/Dhaba,Delhi,1,1,1,1,0,0,0,1,0.7749,0.519,4.4418,0.9222,1.0,6486.2,-15.5522,0.6096,0.6931,0.9552,0.4373,6.5542,2,0.3271,0.4113,0.145,0.0,0.0001,0,0.5966
M002615,413,0,Kirana/Grocery,Bengaluru,1,1,1,0,0,0,4,1,0.765,0.5607,4.448,0.9444,1.0,7112.89,-2.6749,0.8739,0.111,0.5123,0.6847,6.7059,3,0.3632,0.3609,0.438,0.4286,0.0007,3,0.876
M002616,841,2,Medical/Pharmacy,Lucknow,2,1,1,1,1,0,0,0,0.7183,0.6678,4.4409,0.9,1.0,2792.99,-11.6332,0.9199,0.338,0.2255,0.7361,3.0063,4,0.4391,0.3846,0.0798,0.0,0.0002,0,0.8485
M002617,375,3,Clothing/Textile,Bengaluru,1,0,1,0,0,0,0,0,0.7763,0.5101,4.453,0.9111,1.0,5263.38,-6.3165,0.7247,0.2145,0.6762,0.7632,6.6107,4,0.8211,0.2185,0.3451,0.2857,0.0007,2,0.7859
M002618,502,7,Education/Tuition,Bhopal,3,1,1,1,0,0,0,1,0.7677,0.5417,4.4564,0.9222,1.0,950.85,-0.4834,0.4688,0.4933,0.9196,0.5203,8.5419,5,1.9765,0.2307,0.2728,0.2222,0.0018,4,0.5883
M002619,705,6,Services/Salon,Bengaluru,1,1,1,0,0,1,0,1,0.7569,0.5897,4.4426,0.9556,1.0,4787.25,-6.1181,0.68,0.1406,0.8311,0.311,2.5266,3,0.3002,0.2709,0.4941,0.1111,0.0009,1,0.8147
M002620,32,0,Kirana/Grocery,Bhopal,3,1,1,1,0,0,3,0,0.654,0.872,4.4509,0.9333,1.0,2035.81,-3.1907,0.8485,0.3687,0.8173,0.5561,6.1183,3,2.586,0.0418,0.1572,0.0,0.0009,0,0.7921
M002621,1103,7,Education/Tuition,Indore,3,1,1,1,0,0,2,0,0.7813,0.4964,4.4556,0.9111,1.0,969.67,-3.2642,0.8527,0.228,0.9857,0.3147,9.1799,1,0.9092,0.3995,0.2425,0.1818,0.0011,2,0.8176
M002622,954,0,Kirana/Grocery,Lucknow,2,0,1,1,0,1,1,0,0.7519,0.5849,4.443,0.9222,1.0,3227.41,-7.9621,0.8687,0.0512,0.1192,0.523,11.509,1,2.1688,0.3179,0.5258,0.0,0.0004,0,0.8631
M002623,905,6,Services/Salon,Varanasi,3,0,1,1,0,0,3,0,0.7835,0.4899,4.454,0.9111,1.0,1311.35,-4.2749,0.7159,0.19,0.7816,0.6214,6.1561,3,0.1485,0.2355,0.1469,0.125,0.0008,1,0.7924
M002624,1013,1,Restaurant/Dhaba,Ahmedabad,2,1,1,1,0,1,2,1,0.7508,0.5873,4.4392,0.9222,1.0,2976.78,-5.2004,0.7265,0.8001,0.787,0.7977,5.8171,4,0.8645,0.5588,0.5682,0.0,0.001,0,0.6157
M002625,1264,7,Education/Tuition,Indore,3,0,1,0,1,0,0,0,0.762,0.5566,4.448,0.9222,1.0,976.83,-2.9103,0.6845,0.4745,0.1034,0.6282,5.9769,3,3.6518,0.3878,0.2244,0.125,0.0008,1,0.6956
M002626,1002,7,Education/Tuition,Mumbai,1,1,1,1,0,0,1,0,0.7769,0.5015,4.4481,0.9,1.0,3807.53,-8.0571,0.801,0.2464,0.9247,0.6332,5.2304,3,0.0159,0.2164,0.3695,0.2222,0.0009,2,0.8151
M002627,1336,0,Kirana/Grocery,Jaipur,2,0,1,0,0,0,3,0,0.7677,0.5459,4.4421,0.9333,1.0,3336.02,-6.0023,0.8692,0.514,0.6314,0.5937,4.4437,3,2.3735,0.0941,0.0517,0.0,0.0007,0,0.7668
M002628,408,3,Clothing/Textile,Jaipur,2,1,1,1,1,0,0,0,0.7559,0.5683,4.4513,0.9111,1.0,2420.5,-4.5958,0.8183,0.7878,0.2972,0.9184,1.3546,3,0.5637,0.1819,0.5103,0.4,0.0005,2,0.6829
M002629,1379,5,Transport/Auto,Jaipur,2,1,1,1,0,0,0,0,0.7853,0.4837,4.4477,0.9111,1.0,2093.0,-4.1733,0.5097,0.483,0.9581,0.7505,2.6367,2,2.098,0.0839,0.4444,0.5,0.0006,3,0.6432
M002630,1351,6,Services/Salon,Lucknow,2,1,1,0,0,0,2,0,0.7606,0.5296,4.4537,0.8667,1.0,2571.09,3.4619,0.1817,0.2117,0.5359,0.4045,3.7866,1,1.5309,0.1872,0.2797,0.2,0.0005,1,0.5865
M002631,167,3,Clothing/Textile,Ahmedabad,2,1,1,0,0,0,2,0,0.7776,0.5311,4.4481,0.9556,1.0,1988.57,-5.1773,0.4117,0.2566,0.7638,0.5472,7.6808,6,0.2695,0.1023,0.2578,0.2,0.0005,1,0.6416
M002632,154,6,Services/Salon,Hyderabad,1,0,1,0,0,0,4,0,0.7673,0.5535,4.4419,0.9444,1.0,5196.54,-13.0534,0.3309,0.3684,0.8436,0.7902,4.4615,10,2.5588,0.2934,0.3074,0.1667,0.0006,1,0.5951
M002633,963,0,Kirana/Grocery,Mumbai,1,1,1,0,0,0,1,1,0.741,0.635,4.4425,0.9556,1.0,6966.92,5.5772,0.4645,0.2666,0.8187,0.5279,3.6381,1,2.324,0.3428,0.4284,0.2,0.0005,1,0.684
M002634,1445,1,Restaurant/Dhaba,Ahmedabad,2,1,1,1,0,0,3,0,0.7677,0.5094,4.4535,0.8667,1.0,3281.72,8.6776,0.9547,0.4993,0.5613,0.5339,4.3321,3,0.1786,0.3661,0.0395,0.0,0.0006,0,0.8061
M002635,1455,3,Clothing/Textile,Jaipur,2,0,1,1,0,0,2,2,0.7478,0.6042,4.4529,0.9333,1.0,2374.09,2.6754,0.6262,0.277,0.3772,0.677,1.4541,2,0.7991,0.1666,0.3039,0.2727,0.0011,3,0.7587
M002636,509,2,Medical/Pharmacy,Varanasi,3,1,1,0,0,0,1,1,0.7586,0.5174,4.4614,0.8333,1.0,1245.12,0.8007,0.6304,0.7601,0.6502,0.4262,5.0973,3,0.0475,0.1526,0.0991,0.0,0.0005,0,0.5935
M002637,1454,5,Transport/Auto,Bhopal,3,1,1,0,0,0,3,1,0.7783,0.4913,4.4498,0.8889,1.0,1054.28,-1.6594,0.5513,0.5001,0.9029,0.4092,6.3457,1,0.5083,0.3647,0.1898,0.0,0.0003,0,0.6324
M002638,599,6,Services/Salon,Indore,3,0,1,0,0,0,1,0,0.7508,0.6008,4.4443,0.9444,1.0,1203.98,-2.9934,0.5801,0.1193,0.7628,0.2689,6.1166,2,2.4437,0.3119,0.3018,0.1,0.001,1,0.7596
M002639,1415,4,Electronics,Ahmedabad,2,0,1,1,0,1,2,0,0.7395,0.5744,4.4322,0.8444,1.0,3900.44,-6.2674,0.8396,0.301,0.8816,0.6763,1.2298,2,3.4776,0.2069,0.5904,0.1429,0.0007,1,0.8382
M002640,95,1,Restaurant/Dhaba,Chennai,1,1,1,1,0,0,0,1,0.7599,0.5317,4.453,0.8667,1.0,6697.56,1.4153,0.7713,0.2493,0.6266,0.7195,0.8302,3,0.7978,0.193,0.4553,0.3333,0.0003,1,0.8287
M002641,1481,1,Restaurant/Dhaba,Delhi,1,1,1,1,1,0,0,0,0.7486,0.5899,4.4572,0.9111,1.0,6047.31,17.8643,0.4712,0.1547,0.2172,0.9853,2.8432,2,0.0846,0.0978,0.3202,0.25,0.0008,2,0.725
M002642,881,4,Electronics,Indore,3,0,1,0,0,0,3,1,0.7367,0.624,4.4579,0.9111,1.0,1931.42,0.0479,0.078,0.0491,0.8945,0.5727,8.338,2,0.0297,0.0694,0.2783,0.2727,0.0011,3,0.5664
M002643,461,4,Electronics,Surat,2,1,1,0,0,0,2,0,0.7596,0.5573,4.4489,0.9111,1.0,3538.04,2.1099,0.5244,0.1023,0.8721,0.4556,5.6802,3,0.8744,0.4887,0.2323,0.0,0.0004,0,0.745
M002644,1158,3,Clothing/Textile,Hyderabad,1,1,0,0,0,0,3,0,0.7553,0.5814,4.4416,0.9333,1.0,5153.59,3.8713,0.7675,0.1619,0.6498,0.6653,1.4641,1,2.6693,0.0998,0.2465,0.0909,0.0011,1,0.8496
M002645,1142,0,Kirana/Grocery,Pune,2,1,1,0,0,0,0,0,0.7845,0.4991,4.4495,0.9333,1.0,3236.19,-10.5365,0.562,0.2682,0.4985,0.4228,1.2725,3,0.1086,0.3337,0.3442,0.125,0.0008,1,0.7367
M002646,630,0,Kirana/Grocery,Nagpur,3,1,1,1,0,0,4,0,0.7794,0.5006,4.4471,0.9111,1.0,1647.43,1.7713,0.8983,0.128,0.403,0.233,2.7241,4,0.1621,0.4394,0.1302,0.0,0.0006,0,0.9046
M002647,885,2,Medical/Pharmacy,Surat,2,1,1,0,0,0,2,0,0.7794,0.5256,4.4448,0.9556,1.0,2939.56,-3.5264,0.6691,0.1341,0.8889,0.5474,1.1062,5,1.7725,0.1457,0.2777,0.0,0.0003,0,0.8208
M002648,35,5,Transport/Auto,Pune,2,0,1,0,0,1,0,0,0.6924,0.7502,4.4543,0.9111,1.0,2493.56,-6.4369,0.6357,0.3618,0.859,0.5978,10.3469,3,0.1378,0.1096,0.6724,0.1667,0.0006,1,0.6837
M002649,187,6,Services/Salon,Ahmedabad,2,1,1,0,0,0,0,0,0.7769,0.5252,4.4372,0.9444,1.0,2560.61,-1.4499,0.5754,0.8805,0.7577,0.6609,0.7994,3,0.8855,0.2071,0.1915,0.25,0.0004,1,0.5612
M002650,1432,0,Kirana/Grocery,Mumbai,1,0,1,0,1,0,0,0,0.7594,0.553,4.4589,0.9,1.0,7015.33,14.4587,0.7532,0.3716,0.2387,0.9992,6.1215,1,5.4673,0.4331,0.0071,0.0,0.0004,0,0.7531
M002651,359,7,Education/Tuition,Pune,2,1,1,0,0,0,3,0,0.771,0.5642,4.4573,0.9778,1.0,1939.8,-2.956,0.562,0.3855,0.5505,0.7476,1.9618,1,1.2715,0.4353,0.4165,0.2857,0.0007,2,0.6974
M002652,1156,2,Medical/Pharmacy,Pune,2,1,1,0,0,0,5,2,0.7833,0.4898,4.4499,0.9111,1.0,2717.66,-1.81,0.887,0.4442,0.9014,0.6719,8.146,3,2.9157,0.1431,0.3162,0.1667,0.0006,1,0.7727
M002653,252,2,Medical/Pharmacy,Mumbai,1,1,1,0,0,1,2,0,0.7372,0.6084,4.4466,0.8889,1.0,5364.53,-17.1037,0.5025,0.0777,0.5727,0.9713,4.4296,1,0.3108,0.4876,0.4979,0.125,0.0008,1,0.7511
M002654,431,1,Restaurant/Dhaba,Bhopal,3,0,1,0,0,0,1,0,0.7648,0.5493,4.4512,0.9222,1.0,1515.41,-1.1393,0.6699,0.1834,0.4525,0.4608,2.8336,2,1.1074,0.0174,0.2595,0.3333,0.0006,2,0.7959
M002655,574,1,Restaurant/Dhaba,Jaipur,2,1,1,1,0,0,3,0,0.7703,0.5284,4.4601,0.9111,1.0,2830.41,-5.7386,0.7534,0.225,0.8039,0.2218,4.0652,1,1.0872,0.3996,0.3168,0.1,0.001,1,0.8095
M002656,538,5,Transport/Auto,Varanasi,3,1,1,1,0,0,2,0,0.6776,0.7718,4.443,0.8778,1.0,1296.6,1.8764,0.5727,0.1465,0.9341,0.598,8.0792,1,0.4841,0.469,0.2533,0.1111,0.0009,1,0.7367
M002657,213,3,Clothing/Textile,Kochi,3,0,1,1,0,0,0,0,0.705,0.7129,4.4454,0.9111,1.0,1348.07,-1.7442,0.8634,0.0787,0.3402,0.3328,0.9645,5,1.3245,0.3761,0.2297,0.0,0.0005,0,0.916
M002658,944,7,Education/Tuition,Delhi,1,0,1,0,0,0,1,2,0.7809,0.4963,4.4486,0.9111,1.0,3833.05,-9.5628,0.914,0.7144,0.6485,0.4823,3.5513,2,0.2222,0.1471,0.2418,0.0,0.001,0,0.73
M002659,1140,4,Electronics,Ahmedabad,2,1,1,0,0,0,2,0,0.7716,0.5122,4.4606,0.8889,1.0,4181.37,-2.1542,0.7305,0.1303,0.7303,0.5756,2.8476,5,2.2977,0.2087,0.2638,0.25,0.0004,1,0.836
M002660,610,4,Electronics,Ahmedabad,2,1,1,0,0,0,1,1,0.721,0.6352,4.4447,0.8556,1.0,3756.98,11.0176,0.7654,0.2349,0.8261,0.5826,1.059,2,1.3347,0.26,0.1534,0.0,0.0004,0,0.8293
M002661,1433,5,Transport/Auto,Indore,3,1,1,0,0,0,1,0,0.7658,0.5479,4.4627,0.9222,1.0,1187.08,-1.7106,0.7073,0.2897,0.9569,0.3264,4.1672,3,0.7844,0.17,0.3759,0.1111,0.0009,1,0.771
M002662,567,2,Medical/Pharmacy,Delhi,1,1,1,1,0,0,0,1,0.746,0.6024,4.4489,0.9222,1.0,5713.06,3.0705,0.6611,0.3005,0.738,0.692,3.25,3,1.9218,0.3715,0.208,0.0,0.0004,0,0.7548
M002663,1466,5,Transport/Auto,Pune,2,0,1,1,1,0,0,0,0.7905,0.5075,4.452,0.9778,1.0,2323.81,1.6557,0.5695,0.7324,0.0207,0.941,1.6596,5,0.8697,0.1165,0.0252,0.0,0.0006,0,0.5981
M002664,547,4,Electronics,Jaipur,2,1,1,0,0,0,0,0,0.7515,0.5752,4.4568,0.9,1.0,3729.51,7.2585,0.0844,0.4227,0.5609,0.2875,2.3162,2,0.9975,0.3608,0.3857,0.2,0.001,2,0.4931
M002665,797,2,Medical/Pharmacy,Chennai,1,1,1,0,1,0,0,0,0.7427,0.619,4.4539,0.9333,1.0,5709.85,-4.5997,0.6588,0.3505,0.057,0.7153,3.1174,3,2.5534,0.2908,0.5023,0.375,0.0008,3,0.7397
M002666,324,4,Electronics,Hyderabad,1,1,0,0,0,0,0,0,0.7658,0.5463,4.4513,0.9222,1.0,7391.32,-37.0443,0.7723,0.2048,0.5976,0.3695,5.7106,1,0.623,0.445,0.0792,0.0,0.0003,0,0.8132
M002667,1044,3,Clothing/Textile,Lucknow,2,1,1,0,0,1,3,0,0.7283,0.6145,4.4457,0.8556,1.0,2593.37,-9.2386,0.8317,0.1093,0.8245,0.2334,8.5172,3,0.167,0.1657,0.5476,0.2857,0.0014,4,0.8488
M002668,289,1,Restaurant/Dhaba,Surat,2,0,1,0,0,0,1,1,0.7757,0.5365,4.4477,0.9556,1.0,2997.47,-3.7749,0.8667,0.4418,0.7559,0.5943,3.2549,3,0.8727,0.3046,0.2336,0.2222,0.0009,2,0.7946
M002669,1437,1,Restaurant/Dhaba,Hyderabad,1,0,1,0,0,1,2,0,0.7468,0.6138,4.4539,0.9444,1.0,6498.46,-41.3499,0.8865,0.0435,0.7659,0.6336,0.585,2,1.3748,0.2672,0.5024,0.0,0.0009,0,0.938
M002670,855,2,Medical/Pharmacy,Lucknow,2,1,1,0,0,1,1,0,0.7371,0.6141,4.4414,0.9,1.0,2566.02,-13.1342,0.7813,0.2995,0.8798,0.5465,0.7686,1,0.8333,0.3406,0.509,0.0,0.0004,0,0.8181
M002671,1357,5,Transport/Auto,Pune,2,1,1,1,1,0,0,0,0.768,0.5586,4.4482,0.9556,1.0,2301.71,-3.5899,0.8625,0.0717,0.4911,0.8986,8.2763,5,5.4956,0.4047,0.2445,0.25,0.0004,1,0.8738
M002672,345,4,Electronics,Ahmedabad,2,1,0,0,0,0,2,1,0.7586,0.5429,4.46,0.8778,1.0,3320.41,-13.9956,0.9589,0.4107,0.8561,0.2334,1.4174,4,0.4895,0.5372,0.4058,0.2,0.0005,1,0.8518
M002673,775,0,Kirana/Grocery,Mumbai,1,1,0,0,0,1,2,0,0.7343,0.6563,4.4575,0.9556,1.0,7087.4,-31.659,0.8825,0.2456,0.6768,0.723,3.6208,3,0.4908,0.2313,0.5468,0.0,0.0005,0,0.8576
M002674,748,3,Clothing/Textile,Indore,3,1,1,1,0,0,1,1,0.7679,0.5471,4.454,0.9333,1.0,1134.03,-1.107,0.876,0.5324,0.7845,0.8494,4.5078,2,0.5767,0.5603,0.1758,0.0833,0.0012,1,0.7636
M002675,1130,4,Electronics,Bengaluru,1,0,1,0,0,0,1,0,0.7645,0.5255,4.4568,0.8778,1.0,6731.47,-26.5347,0.9316,0.3886,0.2177,0.4924,0.2545,3,2.9121,0.4191,0.189,0.0,0.0004,0,0.8545
M002676,709,6,Services/Salon,Surat,2,1,1,0,0,0,2,1,0.7033,0.707,4.4596,0.8889,1.0,2660.24,-4.6527,0.9557,0.2599,0.7083,0.6333,5.2196,3,0.675,0.0335,0.3945,0.4444,0.0009,4,0.873
M002677,883,0,Kirana/Grocery,Chennai,1,1,1,0,0,0,3,0,0.7785,0.5352,4.4492,0.9667,1.0,6611.12,-16.8535,0.7575,0.3061,0.7738,0.5823,0.3321,3,1.3509,0.5043,0.3805,0.2222,0.0009,2,0.8092
M002678,1432,3,Clothing/Textile,Bengaluru,1,1,1,1,0,0,1,0,0.7449,0.5937,4.4547,0.9,1.0,5099.04,3.5853,0.7902,0.3134,0.5185,0.2786,3.7188,3,0.9087,0.3015,0.0699,0.0,0.0004,0,0.7997
M002679,490,3,Clothing/Textile,Ahmedabad,2,1,1,0,0,0,3,0,0.714,0.676,4.4561,0.8889,1.0,2537.13,7.1884,0.9848,0.5953,0.7203,0.5399,8.5488,2,0.0044,0.0557,0.3525,0.125,0.0008,1,0.764
M002680,1109,1,Restaurant/Dhaba,Mumbai,1,1,1,1,0,0,2,0,0.7719,0.5531,4.4428,0.9667,1.0,6331.76,-15.2538,0.8624,0.3855,0.7193,0.8503,1.2978,3,1.0639,0.256,0.1915,0.1818,0.0011,2,0.8215
M002681,836,2,Medical/Pharmacy,Kochi,3,0,1,0,0,0,2,0,0.7544,0.6,4.466,0.9556,1.0,1539.57,-1.2749,0.9615,0.3694,0.5131,0.4478,0.387,2,0.0879,0.4774,0.1637,0.0,0.0006,0,0.8715
M002682,1134,4,Electronics,Hyderabad,1,1,1,0,0,0,2,0,0.7385,0.6177,4.4504,0.9111,1.0,7563.82,-0.4243,0.5464,0.8705,0.2789,0.2939,3.1667,2,0.0816,0.218,0.0679,0.0,0.0006,0,0.5384
M002683,1229,3,Clothing/Textile,Jaipur,2,1,0,0,0,0,1,0,0.7881,0.4646,4.4596,0.8889,1.0,2295.92,-1.5285,0.4471,0.2882,0.2852,0.2606,2.6984,3,2.0936,0.5018,0.2829,0.1111,0.0009,1,0.6762
M002684,822,4,Electronics,Hyderabad,1,1,1,1,0,0,2,0,0.8014,0.4707,4.4559,0.9667,1.0,6973.38,-14.2364,0.6922,0.2267,0.8885,0.5859,2.4966,2,2.619,0.3061,0.5266,0.5,0.0012,6,0.7939
M002685,959,3,Clothing/Textile,Delhi,1,1,1,0,0,0,1,0,0.7483,0.5594,4.4587,0.8556,1.0,4629.25,-11.5652,0.9083,0.7341,0.744,0.9407,6.2678,2,3.381,0.1699,0.3838,0.2,0.0005,1,0.7055
M002686,1436,5,Transport/Auto,Hyderabad,1,1,1,0,0,0,1,1,0.7909,0.4862,4.4444,0.9444,1.0,4470.11,-10.9839,0.4216,0.1624,0.74,0.7446,3.2873,2,0.7495,0.4107,0.2878,0.0,0.001,0,0.7002
M002687,178,7,Education/Tuition,Pune,2,1,1,0,0,0,0,0,0.7574,0.5652,4.4596,0.9111,1.0,2205.32,-1.2205,0.8799,0.504,0.8252,0.5542,4.2843,1,5.1586,0.5319,0.2792,0.0,0.0005,0,0.7751
M002688,797,1,Restaurant/Dhaba,Jaipur,2,0,1,0,0,0,1,0,0.7819,0.4945,4.4552,0.9111,1.0,2853.19,-8.9935,0.7022,0.079,0.5813,0.4501,7.869,3,0.5016,0.1708,0.0772,0.0,0.0006,0,0.81
