merchant_id,business_age_days,merchant_category,merchant_category_name,city,city_tier,has_soundbox,qr_active,gst_registered
M003322,691,7,Education/Tuition,Varanasi,3,1,1,0
M003323,1290,3,Clothing/Textile,Ahmedabad,2,1,1,1
M003324,1185,4,Electronics,Indore,3,1,1,0
M003325,335,6,Services/Salon,Nagpur,3,1,1,1
M003326,387,7,Education/Tuition,Nagpur,3,0,1,1
M003327,1338,7,Education/Tuition,Ahmedabad,2,1,1,1
M003328,1346,3,Clothing/Textile,Bengaluru,1,1,1,0
M003329,1216,1,Restaurant/Dhaba,Jaipur,2,1,1,0
M003330,448,6,Services/Salon,Jaipur,2,1,1,0
M003331,671,1,Restaurant/Dhaba,Lucknow,2,1,1,1
M003332,536,4,Electronics,Delhi,1,1,1,1
M003333,1415,7,Education/Tuition,Hyderabad,1,0,0,0
M003334,341,0,Kirana/Grocery,Indore,3,1,1,0
M003335,733,2,Medical/Pharmacy,Pune,2,1,1,1
M003336,274,0,Kirana/Grocery,Nagpur,3,1,1,1
M003337,506,4,Electronics,Nagpur,3,1,1,0
M003338,644,3,Clothing/Textile,Surat,2,0,1,0
M003339,465,6,Services/Salon,Pune,2,1,1,1
M003340,279,0,Kirana/Grocery,Kochi,3,0,1,1
M003341,1075,1,Restaurant/Dhaba,Ahmedabad,2,1,1,0
M003342,506,7,Education/Tuition,Lucknow,2,1,1,0
M003343,540,5,Transport/Auto,Mumbai,1,0,1,1
M003344,1389,7,Education/Tuition,Surat,2,0,1,1
M003345,803,4,Electronics,Pune,2,1,1,0
M003346,1395,7,Education/Tuition,Hyderabad,1,0,1,0
M003347,1391,0,Kirana/Grocery,Chennai,1,0,1,1
M003348,953,5,Transport/Auto,Chennai,1,0,1,0
M003349,1095,0,Kirana/Grocery,Mumbai,1,0,1,0
M003350,103,3,Clothing/Textile,Mumbai,1,0,1,0
M003351,838,3,Clothing/Textile,Jaipur,2,1,1,0
M003352,860,3,Clothing/Textile,Bhopal,3,0,1,1
M003353,1075,5,Transport/Auto,Jaipur,2,1,1,0
M003354,249,2,Medical/Pharmacy,Delhi,1,1,1,0
M003355,108,5,Transport/Auto,Delhi,1,1,1,0
M003356,264,4,Electronics,Pune,2,0,1,0
M003357,186,4,Electronics,Lucknow,2,1,1,0
M003358,356,1,Restaurant/Dhaba,Indore,3,0,1,1
M003359,1167,1,Restaurant/Dhaba,Ahmedabad,2,1,1,1
M003360,671,4,Electronics,Nagpur,3,1,1,0
M003361,650,0,Kirana/Grocery,Bengaluru,1,1,1,0
M003362,1014,4,Electronics,Ahmedabad,2,1,1,0
M003363,1328,6,Services/Salon,Mumbai,1,0,1,1
M003364,1434,2,Medical/Pharmacy,Nagpur,3,1,1,1
M003365,1073,1,Restaurant/Dhaba,Ahmedabad,2,1,1,1
M003366,1262,1,Restaurant/Dhaba,Chennai,1,1,1,1
M003367,635,6,Services/Salon,Bengaluru,1,0,1,1
M003368,893,7,Education/Tuition,Delhi,1,0,1,0
M003369,778,6,Services/Salon,Surat,2,1,1,1
M003370,1213,5,Transport/Auto,Bengaluru,1,1,1,0
M003371,944,6,Services/Salon,Surat,2,1,0,0
M003372,928,7,Education/Tuition,Bengaluru,1,1,1,1
M003373,1027,1,Restaurant/Dhaba,Jaipur,2,1,1,0
M003374,889,4,Electronics,Bhopal,3,0,1,1
M003375,602,1,Restaurant/Dhaba,Varanasi,3,0,1,1
M003376,67,6,Services/Salon,Indore,3,1,1,1
M003377,147,6,Services/Salon,Mumbai,1,0,1,1
M003378,419,7,Education/Tuition,Mumbai,1,1,1,0
M003379,709,6,Services/Salon,Ahmedabad,2,1,1,1
M003380,406,7,Education/Tuition,Lucknow,2,1,1,0
M003381,878,1,Restaurant/Dhaba,Pune,2,1,1,0
M003382,405,6,Services/Salon,Mumbai,1,1,1,1
M003383,624,5,Transport/Auto,Mumbai,1,1,1,1
M003384,776,4,Electronics,Chennai,1,0,1,1
M003385,1095,0,Kirana/Grocery,Nagpur,3,0,1,0
M003386,487,7,Education/Tuition,Hyderabad,1,1,1,1
M003387,1183,6,Services/Salon,Surat,2,1,1,1
M003388,1081,1,Restaurant/Dhaba,Chennai,1,1,1,0
M003389,770,1,Restaurant/Dhaba,Pune,2,1,1,0
M003390,658,6,Services/Salon,Hyderabad,1,0,1,1
M003391,355,1,Restaurant/Dhaba,Kochi,3,1,1,0
M003392,648,6,Services/Salon,Indore,3,1,1,1
M003393,354,2,Medical/Pharmacy,Hyderabad,1,1,1,0
M003394,1213,4,Electronics,Indore,3,0,1,0
M003395,545,6,Services/Salon,Varanasi,3,1,1,0
M003396,775,1,Restaurant/Dhaba,Bhopal,3,0,1,0
M003397,1307,2,Medical/Pharmacy,Kochi,3,1,1,0
M003398,277,0,Kirana/Grocery,Bengaluru,1,1,1,0
M003399,1406,0,Kirana/Grocery,Surat,2,1,1,1
M003400,427,7,Education/Tuition,Hyderabad,1,0,1,0
M003401,611,5,Transport/Auto,Hyderabad,1,1,1,0
M003402,232,6,Services/Salon,Bhopal,3,1,1,1
M003403,1355,5,Transport/Auto,Chennai,1,1,1,1
M003404,1201,5,Transport/Auto,Lucknow,2,1,1,0
M003405,250,2,Medical/Pharmacy,Nagpur,3,0,1,0
M003406,896,0,Kirana/Grocery,Kochi,3,0,1,1
M003407,292,5,Transport/Auto,Kochi,3,0,1,0
M003408,325,3,Clothing/Textile,Mumbai,1,1,1,0
M003409,1368,5,Transport/Auto,Mumbai,1,1,1,1
M003410,1049,0,Kirana/Grocery,Ahmedabad,2,0,1,1
M003411,321,7,Education/Tuition,Bengaluru,1,0,1,0
M003412,713,3,Clothing/Textile,Mumbai,1,1,1,1
M003413,905,7,Education/Tuition,Jaipur,2,1,1,0
M003414,1084,7,Education/Tuition,Nagpur,3,0,1,0
M003415,1097,2,Medical/Pharmacy,Surat,2,1,1,1
M003416,584,6,Services/Salon,Bengaluru,1,1,1,0
M003417,1187,6,Services/Salon,Surat,2,1,1,0
M003418,378,3,Clothing/Textile,Delhi,1,0,1,0
M003419,248,0,Kirana/Grocery,Delhi,1,1,1,0
M003420,1052,1,Restaurant/Dhaba,Indore,3,1,1,1
M003421,479,3,Clothing/Textile,Surat,2,0,1,0
M003422,533,0,Kirana/Grocery,Bhopal,3,0,1,0
M003423,115,5,Transport/Auto,Delhi,1,0,1,1
M003424,1304,7,Education/Tuition,Bhopal,3,1,1,1
M003425,1318,1,Restaurant/Dhaba,Lucknow,2,0,1,0
M003426,552,2,Medical/Pharmacy,Lucknow,2,1,1,0
M003427,1133,6,Services/Salon,Surat,2,1,1,0
M003428,490,2,Medical/Pharmacy,Bhopal,3,1,1,0
M003429,1043,4,Electronics,Pune,2,1,1,0
M003430,659,2,Medical/Pharmacy,Pune,2,1,1,0
M003431,281,4,Electronics,Nagpur,3,1,1,0
M003432,47,2,Medical/Pharmacy,Nagpur,3,1,1,0
M003433,1309,2,Medical/Pharmacy,Jaipur,2,1,1,0
M003434,1298,2,Medical/Pharmacy,Ahmedabad,2,1,1,0
M003435,1206,4,Electronics,Lucknow,2,1,1,0
M003436,529,5,Transport/Auto,Delhi,1,1,1,0
M003437,487,4,Electronics,Surat,2,1,0,0
M003438,144,7,Education/Tuition,Varanasi,3,1,1,0
M003439,782,3,Clothing/Textile,Bhopal,3,1,1,0
M003440,798,0,Kirana/Grocery,Hyderabad,1,1,1,0
M003441,476,0,Kirana/Grocery,Pune,2,0,1,1
M003442,382,5,Transport/Auto,Hyderabad,1,1,1,0
M003443,654,0,Kirana/Grocery,Nagpur,3,1,1,1
M003444,570,2,Medical/Pharmacy,Varanasi,3,1,1,0
M003445,351,5,Transport/Auto,Surat,2,1,1,1
M003446,255,0,Kirana/Grocery,Nagpur,3,0,0,1
M003447,390,4,Electronics,Jaipur,2,0,1,1
M003448,863,3,Clothing/Textile,Lucknow,2,0,1,1
M003449,141,1,Restaurant/Dhaba,Bengaluru,1,0,1,1
M003450,241,3,Clothing/Textile,Ahmedabad,2,1,1,0
M003451,1286,0,Kirana/Grocery,Pune,2,1,1,0
M003452,977,5,Transport/Auto,Pune,2,1,1,0
M003453,188,6,Services/Salon,Pune,2,0,1,1
M003454,601,0,Kirana/Grocery,Bhopal,3,1,1,0
M003455,1377,4,Electronics,Hyderabad,1,1,1,0
M003456,1146,3,Clothing/Textile,Ahmedabad,2,1,1,1
M003457,1301,6,Services/Salon,Jaipur,2,1,1,1
M003458,699,4,Electronics,Surat,2,1,1,0
M003459,1194,7,Education/Tuition,Jaipur,2,1,1,0
M003460,940,7,Education/Tuition,Bengaluru,1,1,1,0
M003461,1052,4,Electronics,Hyderabad,1,1,1,0
M003462,433,1,Restaurant/Dhaba,Surat,2,1,1,1
M003463,433,4,Electronics,Ahmedabad,2,1,1,0
M003464,630,6,Services/Salon,Chennai,1,1,1,0
M003465,1467,4,Electronics,Pune,2,1,1,0
M003466,1493,1,Restaurant/Dhaba,Surat,2,0,1,0
M003467,1286,7,Education/Tuition,Surat,2,1,1,0
M003468,222,2,Medical/Pharmacy,Nagpur,3,1,1,0
M003469,1152,6,Services/Salon,Chennai,1,1,0,0
M003470,1166,2,Medical/Pharmacy,Hyderabad,1,1,1,0
M003471,1334,6,Services/Salon,Kochi,3,0,1,0
M003472,1029,5,Transport/Auto,Pune,2,1,1,1
M003473,552,1,Restaurant/Dhaba,Jaipur,2,0,1,1
M003474,379,5,Transport/Auto,Indore,3,1,1,1
M003475,345,5,Transport/Auto,Varanasi,3,1,1,1
M003476,972,7,Education/Tuition,Kochi,3,0,1,0
M003477,942,4,Electronics,Lucknow,2,1,1,0
M003478,681,5,Transport/Auto,Pune,2,1,1,1
M003479,664,0,Kirana/Grocery,Lucknow,2,0,1,0
M003480,1040,6,Services/Salon,Delhi,1,1,1,0
M003481,1489,7,Education/Tuition,Ahmedabad,2,1,1,1
M003482,622,3,Clothing/Textile,Chennai,1,1,1,1
M003483,473,0,Kirana/Grocery,Kochi,3,0,1,1
M003484,650,0,Kirana/Grocery,Ahmedabad,2,0,1,1
M003485,1261,4,Electronics,Lucknow,2,1,1,0
M003486,785,3,Clothing/Textile,Surat,2,0,1,0
M003487,1329,5,Transport/Auto,Bengaluru,1,1,1,0
M003488,526,3,Clothing/Textile,Hyderabad,1,1,1,0
M003489,802,5,Transport/Auto,Lucknow,2,1,1,0
M003490,1350,2,Medical/Pharmacy,Chennai,1,0,1,0
M003491,403,1,Restaurant/Dhaba,Jaipur,2,0,1,1
M003492,213,4,Electronics,Kochi,3,1,1,1
M003493,61,5,Transport/Auto,Nagpur,3,1,1,0
M003494,312,5,Transport/Auto,Ahmedabad,2,0,1,0
M003495,865,3,Clothing/Textile,Bengaluru,1,0,1,0
M003496,902,4,Electronics,Nagpur,3,0,1,0
M003497,1485,6,Services/Salon,Bhopal,3,1,1,1
M003498,715,5,Transport/Auto,Chennai,1,0,1,0
M003499,491,2,Medical/Pharmacy,Ahmedabad,2,0,1,0
M003500,900,0,Kirana/Grocery,Mumbai,1,0,1,0
M003501,1013,5,Transport/Auto,Nagpur,3,1,1,1
M003502,397,3,Clothing/Textile,Varanasi,3,0,1,0
M003503,687,6,Services/Salon,Chennai,1,0,1,0
M003504,1305,7,Education/Tuition,Nagpur,3,1,1,0
M003505,195,2,Medical/Pharmacy,Pune,2,0,1,0
M003506,1029,4,Electronics,Bhopal,3,0,1,0
M003507,631,5,Transport/Auto,Pune,2,1,1,0
M003508,1424,2,Medical/Pharmacy,Bhopal,3,0,1,1
M003509,1156,7,Education/Tuition,Delhi,1,1,1,0
M003510,623,2,Medical/Pharmacy,Chennai,1,1,1,1
M003511,155,6,Services/Salon,Mumbai,1,1,1,1
M003512,67,2,Medical/Pharmacy,Nagpur,3,1,1,0
M003513,377,2,Medical/Pharmacy,Kochi,3,0,1,0
M003514,1266,6,Services/Salon,Varanasi,3,1,1,0
M003515,1372,6,Services/Salon,Nagpur,3,0,1,0
M003516,766,7,Education/Tuition,Bengaluru,1,1,1,1
M003517,763,6,Services/Salon,Jaipur,2,1,1,0
M003518,455,2,Medical/Pharmacy,Bengaluru,1,1,1,1
M003519,1300,2,Medical/Pharmacy,Mumbai,1,1,0,0
M003520,677,1,Restaurant/Dhaba,Delhi,1,1,1,1
M003521,315,4,Electronics,Surat,2,1,1,0
M003522,1284,0,Kirana/Grocery,Hyderabad,1,0,1,0
M003523,349,4,Electronics,Hyderabad,1,0,1,1
M003524,541,3,Clothing/Textile,Delhi,1,0,1,0
M003525,254,3,Clothing/Textile,Bengaluru,1,0,1,0
M003526,535,7,Education/Tuition,Nagpur,3,1,1,1
M003527,1160,6,Services/Salon,Kochi,3,1,1,1
M003528,771,4,Electronics,Bhopal,3,1,0,0
M003529,1384,2,Medical/Pharmacy,Surat,2,0,1,1
M003530,1058,1,Restaurant/Dhaba,Bengaluru,1,1,1,1
M003531,497,0,Kirana/Grocery,Bhopal,3,1,1,0
M003532,967,5,Transport/Auto,Bengaluru,1,1,1,0
M003533,794,5,Transport/Auto,Bengaluru,1,1,1,0
M003534,192,2,Medical/Pharmacy,Bengaluru,1,1,1,0
M003535,682,4,Electronics,Mumbai,1,1,1,1
M003536,930,5,Transport/Auto,Mumbai,1,1,1,1
M003537,837,4,Electronics,Pune,2,1,1,1
M003538,111,1,Restaurant/Dhaba,Pune,2,1,1,0
M003539,510,1,Restaurant/Dhaba,Delhi,1,1,1,1
M003540,545,6,Services/Salon,Chennai,1,1,1,0
M003541,216,4,Electronics,Kochi,3,0,1,0
M003542,175,6,Services/Salon,Bengaluru,1,1,1,1
M003543,1035,2,Medical/Pharmacy,Hyderabad,1,0,1,0
M003544,181,6,Services/Salon,Varanasi,3,1,1,1
M003545,1416,2,Medical/Pharmacy,Chennai,1,1,1,1
M003546,122,2,Medical/Pharmacy,Chennai,1,1,1,1
M003547,1084,5,Transport/Auto,Pune,2,1,1,0
M003548,569,0,Kirana/Grocery,Delhi,1,1,1,0
M003549,678,0,Kirana/Grocery,Ahmedabad,2,1,0,1
M003550,631,2,Medical/Pharmacy,Kochi,3,1,1,0
M003551,78,4,Electronics,Delhi,1,1,1,0
M003552,1311,1,Restaurant/Dhaba,Pune,2,1,1,1
M003553,570,6,Services/Salon,Lucknow,2,0,1,0
M003554,1463,7,Education/Tuition,Mumbai,1,1,1,1
M003555,185,3,Clothing/Textile,Ahmedabad,2,0,1,1
M003556,804,1,Restaurant/Dhaba,Mumbai,1,0,1,0
M003557,575,1,Restaurant/Dhaba,Ahmedabad,2,0,1,0
M003558,1493,3,Clothing/Textile,Delhi,1,1,1,1
M003559,1290,2,Medical/Pharmacy,Pune,2,1,1,1
M003560,679,1,Restaurant/Dhaba,Delhi,1,0,1,1
M003561,1421,3,Clothing/Textile,Nagpur,3,1,1,0
M003562,1030,6,Services/Salon,Mumbai,1,1,1,0
M003563,1110,5,Transport/Auto,Jaipur,2,1,1,0
M003564,204,4,Electronics,Pune,2,1,1,1
M003565,1267,4,Electronics,Ahmedabad,2,0,1,0
M003566,56,4,Electronics,Ahmedabad,2,0,1,0
M003567,1172,2,Medical/Pharmacy,Lucknow,2,0,1,1
M003568,176,1,Restaurant/Dhaba,Kochi,3,1,1,0
M003569,897,7,Education/Tuition,Nagpur,3,1,1,0
M003570,294,1,Restaurant/Dhaba,Delhi,1,1,0,0
M003571,1456,0,Kirana/Grocery,Lucknow,2,1,1,0
M003572,287,4,Electronics,Indore,3,1,1,0
M003573,1242,2,Medical/Pharmacy,Varanasi,3,1,1,0
M003574,856,3,Clothing/Textile,Kochi,3,1,1,1
M003575,772,2,Medical/Pharmacy,Jaipur,2,1,1,1
M003576,739,7,Education/Tuition,Chennai,1,0,1,0
M003577,1292,1,Restaurant/Dhaba,Ahmedabad,2,0,1,0
M003578,1380,6,Services/Salon,Surat,2,1,1,1
M003579,1123,6,Services/Salon,Surat,2,1,1,0
M003580,1078,6,Services/Salon,Ahmedabad,2,0,1,0
M003581,1209,4,Electronics,Varanasi,3,0,1,0
M003582,248,0,Kirana/Grocery,Lucknow,2,0,1,0
M003583,590,7,Education/Tuition,Bhopal,3,1,1,0
M003584,1432,5,Transport/Auto,Pune,2,1,1,0
M003585,921,2,Medical/Pharmacy,Delhi,1,1,1,0
M003586,1247,0,Kirana/Grocery,Pune,2,1,1,0
M003587,1093,6,Services/Salon,Indore,3,1,1,0
M003588,626,7,Education/Tuition,Chennai,1,0,1,0
M003589,372,7,Education/Tuition,Mumbai,1,1,1,0
M003590,532,1,Restaurant/Dhaba,Kochi,3,0,1,0
M003591,479,3,Clothing/Textile,Mumbai,1,1,1,1
M003592,365,2,Medical/Pharmacy,Ahmedabad,2,1,1,0
M003593,33,5,Transport/Auto,Ahmedabad,2,1,1,1
M003594,788,1,Restaurant/Dhaba,Pune,2,1,1,0
M003595,546,4,Electronics,Ahmedabad,2,0,1,0
M003596,1279,2,Medical/Pharmacy,Bengaluru,1,1,1,1
M003597,1203,7,Education/Tuition,Jaipur,2,0,1,1
M003598,267,0,Kirana/Grocery,Lucknow,2,0,1,1
M003599,132,6,Services/Salon,Jaipur,2,0,1,1
M003600,1228,2,Medical/Pharmacy,Bengaluru,1,1,0,1
M003601,1039,1,Restaurant/Dhaba,Surat,2,1,1,0
M003602,1087,1,Restaurant/Dhaba,Hyderabad,1,1,1,1
M003603,547,6,Services/Salon,Hyderabad,1,1,0,1
M003604,469,0,Kirana/Grocery,Hyderabad,1,0,1,1
M003605,1338,5,Transport/Auto,Delhi,1,1,1,1
M003606,254,1,Restaurant/Dhaba,Kochi,3,0,1,0
M003607,594,2,Medical/Pharmacy,Chennai,1,0,1,0
M003608,1310,6,Services/Salon,Nagpur,3,0,1,1
M003609,1112,5,Transport/Auto,Kochi,3,1,1,0
M003610,275,0,Kirana/Grocery,Jaipur,2,1,1,0
M003611,1267,1,Restaurant/Dhaba,Chennai,1,1,1,0
M003612,957,6,Services/Salon,Pune,2,0,1,1
M003613,982,1,Restaurant/Dhaba,Varanasi,3,1,1,1
M003614,848,2,Medical/Pharmacy,Lucknow,2,1,1,1
M003615,245,1,Restaurant/Dhaba,Delhi,1,1,1,0
M003616,1456,6,Services/Salon,Jaipur,2,1,1,1
M003617,312,2,Medical/Pharmacy,Kochi,3,1,1,0
M003618,602,4,Electronics,Nagpur,3,1,0,0
M003619,1268,6,Services/Salon,Hyderabad,1,0,1,0
M003620,411,5,Transport/Auto,Lucknow,2,1,1,0
M003621,1098,2,Medical/Pharmacy,Delhi,1,0,1,0
M003622,201,3,Clothing/Textile,Hyderabad,1,1,1,1
M003623,1274,1,Restaurant/Dhaba,Kochi,3,1,1,1
M003624,1438,4,Electronics,Mumbai,1,0,1,1
M003625,1148,5,Transport/Auto,Chennai,1,1,1,1
M003626,73,0,Kirana/Grocery,Mumbai,1,0,1,1
M003627,257,3,Clothing/Textile,Varanasi,3,0,1,0
M003628,603,0,Kirana/Grocery,Kochi,3,0,1,0
M003629,346,6,Services/Salon,Lucknow,2,1,1,0
M003630,760,3,Clothing/Textile,Varanasi,3,1,1,0
M003631,1388,7,Education/Tuition,Bengaluru,1,0,1,0
M003632,630,4,Electronics,Surat,2,1,1,1
M003633,653,5,Transport/Auto,Ahmedabad,2,0,1,1
M003634,496,4,Electronics,Chennai,1,0,1,1
M003635,326,4,Electronics,Surat,2,1,1,0
M003636,574,3,Clothing/Textile,Bhopal,3,1,1,0
M003637,518,2,Medical/Pharmacy,Bengaluru,1,1,1,1
M003638,1049,5,Transport/Auto,Hyderabad,1,0,1,0
M003639,244,0,Kirana/Grocery,Chennai,1,1,1,1
M003640,1055,2,Medical/Pharmacy,Hyderabad,1,1,1,0
M003641,690,2,Medical/Pharmacy,Kochi,3,1,1,0
M003642,683,1,Restaurant/Dhaba,Lucknow,2,1,1,1
M003643,831,6,Services/Salon,Pune,2,1,1,0
M003644,1260,0,Kirana/Grocery,Nagpur,3,1,1,0
M003645,370,3,Clothing/Textile,Delhi,1,1,1,0
M003646,733,6,Services/Salon,Pune,2,1,1,0
M003647,436,7,Education/Tuition,Ahmedabad,2,0,1,0
M003648,882,1,Restaurant/Dhaba,Lucknow,2,1,1,0
M003649,335,1,Restaurant/Dhaba,Varanasi,3,1,1,1
M003650,903,6,Services/Salon,Bhopal,3,1,1,0
M003651,524,7,Education/Tuition,Surat,2,0,1,0
M003652,1314,4,Electronics,Indore,3,1,1,1
M003653,607,3,Clothing/Textile,Chennai,1,0,1,1
M003654,1417,2,Medical/Pharmacy,Delhi,1,1,1,1
M003655,570,7,Education/Tuition,Bengaluru,1,1,1,0
M003656,797,7,Education/Tuition,Hyderabad,1,1,1,1
M003657,925,5,Transport/Auto,Pune,2,0,1,0
M003658,484,2,Medical/Pharmacy,Pune,2,1,1,1
M003659,1197,7,Education/Tuition,Varanasi,3,1,1,0
M003660,1245,2,Medical/Pharmacy,Surat,2,1,1,0
M003661,1406,4,Electronics,Lucknow,2,1,1,0
M003662,328,2,Medical/Pharmacy,Hyderabad,1,1,1,0
M003663,456,0,Kirana/Grocery,Hyderabad,1,1,1,1
M003664,745,2,Medical/Pharmacy,Pune,2,1,1,0
M003665,786,2,Medical/Pharmacy,Surat,2,0,1,0
M003666,60,7,Education/Tuition,Varanasi,3,1,1,1
M003667,361,7,Education/Tuition,Chennai,1,1,1,0
M003668,1464,0,Kirana/Grocery,Bengaluru,1,1,1,0
M003669,81,4,Electronics,Pune,2,0,1,0
M003670,1437,1,Restaurant/Dhaba,Delhi,1,0,1,0
M003671,272,3,Clothing/Textile,Bengaluru,1,0,1,1
M003672,804,4,Electronics,Lucknow,2,1,1,0
M003673,715,7,Education/Tuition,Bengaluru,1,1,1,1
M003674,1470,2,Medical/Pharmacy,Pune,2,1,1,0
M003675,1445,1,Restaurant/Dhaba,Chennai,1,0,1,1
M003676,1442,3,Clothing/Textile,Delhi,1,1,1,0
M003677,602,3,Clothing/Textile,Pune,2,1,1,0
M003678,901,3,Clothing/Textile,Varanasi,3,0,0,0
M003679,729,7,Education/Tuition,Lucknow,2,1,1,0
M003680,1461,0,Kirana/Grocery,Kochi,3,0,1,0
M003681,548,0,Kirana/Grocery,Bengaluru,1,0,1,0
M003682,1242,1,Restaurant/Dhaba,Indore,3,1,1,0
M003683,624,2,Medical/Pharmacy,Bengaluru,1,1,1,1
M003684,1404,6,Services/Salon,Jaipur,2,1,1,0
M003685,312,1,Restaurant/Dhaba,Pune,2,1,1,0
M003686,1210,2,Medical/Pharmacy,Kochi,3,1,1,0
M003687,628,4,Electronics,Pune,2,0,1,0
M003688,177,7,Education/Tuition,Delhi,1,1,0,1
M003689,99,6,Services/Salon,Bengaluru,1,0,1,0
M003690,1423,3,Clothing/Textile,Indore,3,0,1,0
M003691,263,3,Clothing/Textile,Lucknow,2,0,1,0
M003692,708,0,Kirana/Grocery,Kochi,3,1,1,1
M003693,665,7,Education/Tuition,Hyderabad,1,1,1,0
M003694,496,6,Services/Salon,Delhi,1,0,1,0
M003695,586,4,Electronics,Mumbai,1,0,1,0
M003696,923,5,Transport/Auto,Indore,3,0,1,0
M003697,865,4,Electronics,Jaipur,2,0,1,1
M003698,1340,2,Medical/Pharmacy,Kochi,3,1,1,1
M003699,647,4,Electronics,Chennai,1,1,1,1
M003700,1347,6,Services/Salon,Ahmedabad,2,1,1,0
M003701,163,6,Services/Salon,Ahmedabad,2,1,1,0
M003702,37,0,Kirana/Grocery,Delhi,1,1,1,0
M003703,57,2,Medical/Pharmacy,Nagpur,3,1,1,1
M003704,812,1,Restaurant/Dhaba,Nagpur,3,1,1,0
M003705,1363,2,Medical/Pharmacy,Varanasi,3,1,1,1
M003706,570,1,Restaurant/Dhaba,Ahmedabad,2,1,1,0
M003707,656,5,Transport/Auto,Mumbai,1,0,1,0
M003708,1087,2,Medical/Pharmacy,Hyderabad,1,0,1,0
M003709,36,3,Clothing/Textile,Nagpur,3,0,1,1
M003710,69,5,Transport/Auto,Chennai,1,1,1,1
M003711,1383,1,Restaurant/Dhaba,Surat,2,1,1,0
M003712,938,0,Kirana/Grocery,Lucknow,2,0,1,1
M003713,91,5,Transport/Auto,Surat,2,1,1,1
M003714,1139,5,Transport/Auto,Varanasi,3,1,1,0
M003715,1169,5,Transport/Auto,Mumbai,1,1,1,1
M003716,1350,1,Restaurant/Dhaba,Bengaluru,1,1,1,1
M003717,408,7,Education/Tuition,Chennai,1,1,1,0
M003718,351,1,Restaurant/Dhaba,Surat,2,1,1,0
M003719,762,2,Medical/Pharmacy,Delhi,1,1,1,0
M003720,1448,3,Clothing/Textile,Delhi,1,1,1,1
M003721,1410,5,Transport/Auto,Nagpur,3,0,1,0
M003722,868,2,Medical/Pharmacy,Kochi,3,1,0,0
M003723,448,2,Medical/Pharmacy,Delhi,1,1,1,0
M003724,1389,3,Clothing/Textile,Jaipur,2,0,1,1
M003725,49,7,Education/Tuition,Nagpur,3,0,1,1
M003726,441,2,Medical/Pharmacy,Chennai,1,1,1,0
M003727,578,7,Education/Tuition,Delhi,1,1,1,0
M003728,1312,3,Clothing/Textile,Delhi,1,1,1,1
M003729,634,0,Kirana/Grocery,Ahmedabad,2,0,1,1
M003730,386,3,Clothing/Textile,Mumbai,1,0,1,0
M003731,230,4,Electronics,Indore,3,1,1,1
M003732,1464,3,Clothing/Textile,Surat,2,0,1,1
M003733,1341,3,Clothing/Textile,Pune,2,1,1,1
M003734,1101,6,Services/Salon,Mumbai,1,1,1,1
M003735,794,4,Electronics,Pune,2,0,1,1
M003736,1423,3,Clothing/Textile,Pune,2,1,1,0
M003737,260,1,Restaurant/Dhaba,Nagpur,3,1,1,1
M003738,1148,7,Education/Tuition,Bhopal,3,0,1,1
M003739,332,6,Services/Salon,Lucknow,2,1,1,1
M003740,1271,2,Medical/Pharmacy,Indore,3,1,1,1
M003741,416,2,Medical/Pharmacy,Varanasi,3,1,1,0
M003742,744,0,Kirana/Grocery,Kochi,3,1,1,0
M003743,954,0,Kirana/Grocery,Bengaluru,1,1,1,1
M003744,1144,4,Electronics,Chennai,1,1,1,0
M003745,87,1,Restaurant/Dhaba,Mumbai,1,1,1,0
M003746,463,0,Kirana/Grocery,Surat,2,0,1,0
M003747,551,2,Medical/Pharmacy,Lucknow,2,1,1,1
M003748,797,0,Kirana/Grocery,Pune,2,1,1,1
M003749,858,0,Kirana/Grocery,Varanasi,3,1,1,1
M003750,512,3,Clothing/Textile,Indore,3,1,1,0
M003751,396,0,Kirana/Grocery,Indore,3,1,1,1
M003752,918,7,Education/Tuition,Hyderabad,1,0,1,0
M003753,1460,4,Electronics,Ahmedabad,2,0,1,0
M003754,1384,7,Education/Tuition,Hyderabad,1,1,1,0
M003755,1288,2,Medical/Pharmacy,Bengaluru,1,1,1,1
M003756,912,4,Electronics,Bengaluru,1,1,0,1
M003757,440,6,Services/Salon,Delhi,1,1,1,0
M003758,212,4,Electronics,Jaipur,2,1,0,1
M003759,1340,5,Transport/Auto,Kochi,3,1,1,1
M003760,1176,1,Restaurant/Dhaba,Chennai,1,0,1,1
M003761,187,6,Services/Salon,Lucknow,2,0,1,0
M003762,1376,6,Services/Salon,Jaipur,2,0,1,1
M003763,42,5,Transport/Auto,Chennai,1,0,1,0
M003764,595,5,Transport/Auto,Surat,2,1,1,0
M003765,901,3,Clothing/Textile,Mumbai,1,1,1,0
M003766,584,4,Electronics,Ahmedabad,2,1,1,0
M003767,707,1,Restaurant/Dhaba,Surat,2,1,1,0
M003768,892,2,Medical/Pharmacy,Chennai,1,0,1,0
M003769,647,2,Medical/Pharmacy,Mumbai,1,1,1,1
M003770,233,1,Restaurant/Dhaba,Ahmedabad,2,0,1,1
M003771,986,6,Services/Salon,Bhopal,3,0,1,0
M003772,331,4,Electronics,Delhi,1,0,1,1
M003773,1096,7,Education/Tuition,Jaipur,2,0,1,0
M003774,824,4,Electronics,Lucknow,2,1,1,1
